,Compound,SMILES,Electrical Conductivity (S/m),Electrical Conductivity Error (S/m),Viscosity (Pa*s),Viscosity Error (Pa*s),Density (kg/m^3),Density Error (kg/m^3),Cation SMILES,Anion SMILES,Cation radii using Mordred McGowan volume,Anion radii using Mordred McGowan volume,Cation radii using RDKit DCLV van der Waals volume,Anion radii using RDKit DCLV van der Waals volume,Cation radii using RDKit computeMolVolume,Anion radii using RDKit computeMolVolume,Cation radii using RDKit DCLV van der Waals volume & surface area,Anion radii using RDKit DCLV van der Waals volume & surface area,Cation Family,Longest Alkyl Chain
956,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,0.86,0.09,0.0495,0.0013,1385.0,2.2,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2.860572743594244e-10,2.4558079066853957e-10,3.047718257752058e-10,2.6290962977303816e-10,3.043149871814437e-10,2.7319326022049457e-10,2.494627715408531e-10,2.1343782729578323e-10,imidazolium,2
957,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,0.929,0.093,0.0427,0.0009,1383.0,14.0,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2.860572743594244e-10,2.4558079066853957e-10,3.047877743368669e-10,2.6291883392794817e-10,3.039433169941867e-10,2.73287056097349e-10,2.4944887327657013e-10,2.1326079350395768e-10,imidazolium,2
958,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,0.605,0.061,0.0592,0.0036,1391.23,0.79,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2.860572743594244e-10,2.4558079066853957e-10,3.0466011558458007e-10,2.63333516739731e-10,3.0406730802656686e-10,2.7332966931080366e-10,2.4948759981810437e-10,2.1390077978758278e-10,imidazolium,2
959,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,0.859,0.086,0.04567,0.00098,1382.92,0.79,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2.860572743594244e-10,2.4558079066853957e-10,3.0477306601745405e-10,2.6300740060502405e-10,3.0432186140465365e-10,2.7305671477217273e-10,2.4933923958615385e-10,2.1352860013739783e-10,imidazolium,2
960,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,2.236,0.22,0.01645,0.0002,1353.74,0.77,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2.860572743594244e-10,2.4558079066853957e-10,3.0477090077945627e-10,2.6316858479978087e-10,3.044524126820513e-10,2.7325295595585925e-10,2.492554312502262e-10,2.142123428549034e-10,imidazolium,2
961,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,0.91,0.04,0.0438,0.0009,1386.04,0.71,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2.860572743594244e-10,2.4558079066853957e-10,3.0471369723510203e-10,2.6302655620717237e-10,3.0407419345280565e-10,2.733126256199625e-10,2.4929043021281437e-10,2.1341050073814444e-10,imidazolium,2
962,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1.4,0.1,0.0266,0.0006,1373.45,0.71,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2.860572743594244e-10,2.4558079066853957e-10,3.047681073543633e-10,2.6299183965103816e-10,3.039433169941867e-10,2.7332966931080366e-10,2.4947189838324856e-10,2.1400399406464357e-10,imidazolium,2
963,"1-hexyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.148,0.003,0.0866,0.0021,1361.5,2.0,CCCCCC[n+]1cccc(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.4251040572983757e-10,3.004526117135466e-10,3.6032819755085457e-10,3.2288948262405143e-10,3.622891102226532e-10,3.3377080097127446e-10,2.6479403813648794e-10,2.3031303885363606e-10,pyridinium,6
964,"1-hexyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.1869,0.0037,0.0678,0.0016,1357.0,2.0,CCCCCC[n+]1cccc(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.4251040572983757e-10,3.004526117135466e-10,3.603872445329782e-10,3.22987549714189e-10,3.6220663616656376e-10,3.3381651125872043e-10,2.6565275735326973e-10,2.2758519165981743e-10,pyridinium,6
965,"1-hexyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.231,0.005,0.0542,0.0012,1352.9,2.0,CCCCCC[n+]1cccc(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.4251040572983757e-10,3.004526117135466e-10,3.6049024982755367e-10,3.228359896345474e-10,3.622211931409451e-10,3.339193136605154e-10,2.647285098892349e-10,2.3463551816655777e-10,pyridinium,6
966,"1-hexyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.283,0.006,0.04424,0.00099,1348.7,2.0,CCCCCC[n+]1cccc(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.4251040572983757e-10,3.004526117135466e-10,3.6042087218810327e-10,3.2288979670373587e-10,3.623327577605507e-10,3.3335311499183145e-10,2.6540238432081483e-10,2.3074037362599948e-10,pyridinium,6
967,"1-hexyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.342,0.007,0.03621,0.00081,1344.7,2.0,CCCCCC[n+]1cccc(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.4251040572983757e-10,3.004526117135466e-10,3.6026408628589275e-10,3.2278638953010767e-10,3.6236669857683316e-10,3.339193136605154e-10,2.6495309058685555e-10,2.3466911805586953e-10,pyridinium,6
968,"1-hexyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.406,0.008,0.02997,0.00067,1340.3,2.0,CCCCCC[n+]1cccc(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.4251040572983757e-10,3.004526117135466e-10,3.6041312479152687e-10,3.2292710459801676e-10,3.6239578564539423e-10,3.3361071628567207e-10,2.6560846280304036e-10,2.270812140536984e-10,pyridinium,6
969,"1-hexyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.477,0.01,0.02508,0.00055,1336.0,2.0,CCCCCC[n+]1cccc(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.4251040572983757e-10,3.004526117135466e-10,3.6037184948370327e-10,3.2281714068662004e-10,3.6210955975486384e-10,3.3385649749372447e-10,2.643246882601724e-10,2.345758003502876e-10,pyridinium,6
970,"1-hexyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.553,0.011,0.02131,0.00047,1331.7,2.0,CCCCCC[n+]1cccc(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.4251040572983757e-10,3.004526117135466e-10,3.604150058978048e-10,3.227774867343398e-10,3.623521532912808e-10,3.3392502304932166e-10,2.651379886132248e-10,2.3033740261360766e-10,pyridinium,6
971,"1-hexyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.638,0.013,0.01828,0.0004,1328.0,2.0,CCCCCC[n+]1cccc(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.4251040572983757e-10,3.004526117135466e-10,3.6043168739815e-10,3.230165612454029e-10,3.621435424192045e-10,3.3377080097127446e-10,2.6500965659648305e-10,2.271259705652093e-10,pyridinium,6
998,1-ethylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCn1cc[nH+]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.1415,0.0057,0.1684,0.0072,1594.2,3.3,CCn1cc[nH+]c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.716405535919057e-10,3.004526117135466e-10,2.8768405400298944e-10,3.231359788550177e-10,2.886076708622353e-10,3.3365647044321713e-10,2.4569177246899587e-10,2.270626097518645e-10,imidazolium,2
999,1-ethylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCn1cc[nH+]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.1858,0.0074,0.1254,0.0053,1588.9,3.2,CCn1cc[nH+]c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.716405535919057e-10,3.004526117135466e-10,2.8778878348635684e-10,3.227492613300804e-10,2.8867644155686273e-10,3.3373651003755875e-10,2.4583106049310623e-10,2.2704396094914566e-10,imidazolium,2
1000,1-ethylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCn1cc[nH+]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.238,0.0095,0.0964,0.004,1583.5,3.2,CCn1cc[nH+]c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.716405535919057e-10,3.004526117135466e-10,2.8778174223211355e-10,3.2284462961736635e-10,2.8873754356769515e-10,3.3381079815738e-10,2.4543224661952976e-10,2.2728264574038947e-10,imidazolium,2
1001,1-ethylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCn1cc[nH+]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.299,0.012,0.0754,0.0031,1578.2,3.2,CCn1cc[nH+]c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.716405535919057e-10,3.004526117135466e-10,2.8769070896693824e-10,3.2306046052972543e-10,2.8867644155686273e-10,3.3342757403272447e-10,2.4569176087479043e-10,2.3475192034403927e-10,imidazolium,2
1002,1-ethylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCn1cc[nH+]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.447,0.018,0.0487,0.002,1567.7,3.2,CCn1cc[nH+]c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.716405535919057e-10,3.004526117135466e-10,2.8775208422711366e-10,3.2290650376747247e-10,2.8867644155686273e-10,3.3365075185975794e-10,2.4543208561412477e-10,2.3058377174396958e-10,imidazolium,2
1003,1-ethylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCn1cc[nH+]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.631,0.025,0.0335,0.0014,1557.3,3.2,CCn1cc[nH+]c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.716405535919057e-10,3.004526117135466e-10,2.876293199630093e-10,3.2293743406764257e-10,2.886076708622353e-10,3.3381079815738e-10,2.4516636380469137e-10,2.3050834313589287e-10,imidazolium,2
1004,1-ethylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCn1cc[nH+]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.849,0.034,0.02417,0.00098,1547.0,3.2,CCn1cc[nH+]c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.716405535919057e-10,3.004526117135466e-10,2.87703020142194e-10,3.2301234407141403e-10,2.8873754356769515e-10,3.3361071628567207e-10,2.4555887887822636e-10,2.3045093996912806e-10,imidazolium,2
1005,1-ethylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCn1cc[nH+]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.105,0.044,0.01807,0.00073,1536.7,3.1,CCn1cc[nH+]c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.716405535919057e-10,3.004526117135466e-10,2.8776075451472405e-10,3.2294844497981287e-10,2.887451795009378e-10,3.338507857608617e-10,2.453562430073401e-10,2.3070980236982622e-10,imidazolium,2
1006,1-ethylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCn1cc[nH+]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.392,0.056,0.01398,0.00057,1526.5,3.1,CCn1cc[nH+]c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.716405535919057e-10,3.004526117135466e-10,2.8784192274321446e-10,3.22817146110456e-10,2.8852357325801776e-10,3.3363359493311377e-10,2.4539658539391797e-10,2.3036936813602228e-10,imidazolium,2
1007,1-ethylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCn1cc[nH+]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.714,0.069,0.01115,0.00045,1516.5,3.1,CCn1cc[nH+]c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.716405535919057e-10,3.004526117135466e-10,2.8772212084876403e-10,3.228165239257161e-10,2.8867644155686273e-10,3.3360499613347663e-10,2.4516208495805387e-10,2.3034363852598616e-10,imidazolium,2
1008,1-ethylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCn1cc[nH+]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.425,0.043,0.0467,0.002,1566.0,7.0,CCn1cc[nH+]c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.716405535919057e-10,3.004526117135466e-10,2.877882730860203e-10,3.2297897926297867e-10,2.8863059806846973e-10,3.3393073224289847e-10,2.4540622602926287e-10,2.3043509205994766e-10,imidazolium,2
1009,1-ethylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCn1cc[nH+]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.605,0.06,0.0323,0.0014,1556.0,7.0,CCn1cc[nH+]c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.716405535919057e-10,3.004526117135466e-10,2.8783385189273675e-10,3.2279855665785517e-10,2.887451795009378e-10,3.3377651544191276e-10,2.455548535127493e-10,2.3058556178162027e-10,imidazolium,2
1010,1-ethylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCn1cc[nH+]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.818,0.082,0.02342,0.00098,1546.0,7.0,CCn1cc[nH+]c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.716405535919057e-10,3.004526117135466e-10,2.8767785799214067e-10,3.2303253298963016e-10,2.886076708622353e-10,3.3384507383255236e-10,2.453283360277895e-10,2.2691775499523702e-10,imidazolium,2
1011,1-ethylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCn1cc[nH+]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.065,0.11,0.01773,0.00074,1536.0,6.0,CCn1cc[nH+]c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.716405535919057e-10,3.004526117135466e-10,2.877993293677779e-10,3.2295267838863227e-10,2.886076708622353e-10,3.3342184759480853e-10,2.4523120563844776e-10,2.3476482371454816e-10,imidazolium,2
1012,1-ethylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCn1cc[nH+]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.342,0.13,0.01386,0.00058,1525.0,6.0,CCn1cc[nH+]c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.716405535919057e-10,3.004526117135466e-10,2.87713176330166e-10,3.230531601067119e-10,2.8868408072280227e-10,3.3384507383255236e-10,2.4548987874761183e-10,2.344950617842602e-10,imidazolium,2
1013,1-ethylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCn1cc[nH+]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.651,0.17,0.01112,0.00046,1515.0,6.0,CCn1cc[nH+]c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.716405535919057e-10,3.004526117135466e-10,2.8768982853407846e-10,3.2276988330771287e-10,2.8873754356769515e-10,3.3387934247104315e-10,2.455635828012654e-10,2.3049619950765942e-10,imidazolium,2
1029,1-methyl-3-propylimidazolium iodide,CCCn1cc[n+](C)c1.[I-],1.26,0.03,0.035,0.001,1490.0,20.0,CCCn1cc[n+](C)c1,[I-],2.9915112987677585e-10,2.0202784965161927e-10,3.1758426824612497e-10,1.44e-10,3.180843866881436e-10,2.1137610512503395e-10,2.522401249854201e-10,1.44e-10,imidazolium,3
1030,1-methyl-1-propylpyrrolidinium dicyanamide,CCC[N+]1(C)CCCC1.N#C[N-]C#N,2.67,0.27,0.0186,0.0019,1026.0,11.0,CCC[N+]1(C)CCCC1,N#C[N-]C#N,3.10051125690369e-10,2.2797394887073888e-10,3.2377196566750247e-10,2.453022116382478e-10,3.3025953436757286e-10,2.4207935725531453e-10,2.652037130390554e-10,2.17714475408139e-10,pyrrolidinium,3
1031,1-methyl-1-propylpyrrolidinium dicyanamide,CCC[N+]1(C)CCCC1.N#C[N-]C#N,4.44,0.44,0.0117,0.0012,1015.0,11.0,CCC[N+]1(C)CCCC1,N#C[N-]C#N,3.10051125690369e-10,2.2797394887073888e-10,3.237369855003135e-10,2.453427943895114e-10,3.3030038640440187e-10,2.4207935725531453e-10,2.652173702540247e-10,2.172955069872419e-10,pyrrolidinium,3
1047,3-(cyanomethyl)-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,Cn1cc[n+](CC#N)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0283,0.0006,1.14,0.05,1625.9,1.2,Cn1cc[n+](CC#N)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.8739306011339536e-10,3.004526117135466e-10,3.0803743968704275e-10,3.2273627930887425e-10,3.055678334756438e-10,3.3381079815738e-10,2.508544778099491e-10,2.3035746586183462e-10,imidazolium,2
1048,3-(cyanomethyl)-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,Cn1cc[n+](CC#N)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0439,0.001,0.709,0.028,1620.5,1.2,Cn1cc[n+](CC#N)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.8739306011339536e-10,3.004526117135466e-10,3.081038409265473e-10,3.23059778070148e-10,3.056359995013897e-10,3.3382793687477707e-10,2.504843848658436e-10,2.3464304615780056e-10,imidazolium,2
1049,3-(cyanomethyl)-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,Cn1cc[n+](CC#N)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0648,0.0014,0.463,0.016,1613.41,0.79,Cn1cc[n+](CC#N)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.8739306011339536e-10,3.004526117135466e-10,3.0792006196528675e-10,3.2280128404617385e-10,3.0564962905834357e-10,3.3384507383255236e-10,2.5083872629627886e-10,2.271958740478488e-10,imidazolium,2
1050,3-(cyanomethyl)-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,Cn1cc[n+](CC#N)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0919,0.0019,0.316,0.01,1608.35,0.79,Cn1cc[n+](CC#N)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.8739306011339536e-10,3.004526117135466e-10,3.0804382548376555e-10,3.2282341755951875e-10,3.056836976338028e-10,3.338507857608617e-10,2.5077006650327083e-10,2.3058519237915262e-10,imidazolium,2
1051,3-(cyanomethyl)-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,Cn1cc[n+](CC#N)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.1294,0.0027,0.2228,0.0064,1603.3,0.78,Cn1cc[n+](CC#N)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.8739306011339536e-10,3.004526117135466e-10,3.0794021328031617e-10,3.2294019885932816e-10,3.056359995013897e-10,3.3342757403272447e-10,2.505766066532156e-10,2.3447678140579224e-10,imidazolium,2
1052,3-(cyanomethyl)-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,Cn1cc[n+](CC#N)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.1727,0.0036,0.1624,0.0042,1598.28,0.77,Cn1cc[n+](CC#N)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.8739306011339536e-10,3.004526117135466e-10,3.081229733088203e-10,3.2269297046075355e-10,3.0564962905834357e-10,3.3381651125872043e-10,2.5094458993331703e-10,2.3457160525954204e-10,imidazolium,2
1053,3-(cyanomethyl)-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,Cn1cc[n+](CC#N)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.225,0.005,0.1217,0.0029,1593.35,0.77,Cn1cc[n+](CC#N)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.8739306011339536e-10,3.004526117135466e-10,3.0796965332600263e-10,3.2272532530664567e-10,3.0565644338101625e-10,3.336221560016276e-10,2.506274003739153e-10,2.3022068039490728e-10,imidazolium,2
1054,3-(cyanomethyl)-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,Cn1cc[n+](CC#N)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.285,0.006,0.0936,0.0021,1589.8,1.2,Cn1cc[n+](CC#N)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.8739306011339536e-10,3.004526117135466e-10,3.080713600967158e-10,3.229338650686181e-10,3.0581308901546427e-10,3.3386792037317684e-10,2.5038367428465907e-10,2.3451697925660107e-10,imidazolium,2
1055,3-(cyanomethyl)-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,Cn1cc[n+](CC#N)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.36,0.007,0.0733,0.0012,1583.59,0.76,Cn1cc[n+](CC#N)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.8739306011339536e-10,3.004526117135466e-10,3.079557499416484e-10,3.2316013510992344e-10,3.0566325739986456e-10,3.3363931410472314e-10,2.5058699248505595e-10,2.2737760895590342e-10,imidazolium,2
1056,3-(cyanomethyl)-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,Cn1cc[n+](CC#N)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.441,0.009,0.0586,0.0007,1578.72,0.76,Cn1cc[n+](CC#N)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.8739306011339536e-10,3.004526117135466e-10,3.0809683564854803e-10,3.2298999901176173e-10,3.0566325739986456e-10,3.336221560016276e-10,2.5039376539663845e-10,2.3050007164419847e-10,imidazolium,2
1057,3-(cyanomethyl)-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,Cn1cc[n+](CC#N)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.536,0.011,0.0477,0.0006,1573.89,0.75,Cn1cc[n+](CC#N)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.8739306011339536e-10,3.004526117135466e-10,3.081559941107645e-10,3.2290909451705673e-10,3.055610152001713e-10,3.333473859954052e-10,2.5078148454585456e-10,2.3065000427732448e-10,imidazolium,2
1058,3-(cyanomethyl)-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,Cn1cc[n+](CC#N)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.644,0.013,0.0395,0.0005,1569.08,0.75,Cn1cc[n+](CC#N)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.8739306011339536e-10,3.004526117135466e-10,3.0807919084897537e-10,3.230842213021373e-10,3.058062816721931e-10,3.3365647044321713e-10,2.5060995692709305e-10,2.3032443044374096e-10,imidazolium,2
1059,3-(cyanomethyl)-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,Cn1cc[n+](CC#N)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.756,0.015,0.03327,0.0007,1565.4,1.2,Cn1cc[n+](CC#N)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.8739306011339536e-10,3.004526117135466e-10,3.08048618374204e-10,3.2294877181277475e-10,3.055678334756438e-10,3.3384507383255236e-10,2.505415086208636e-10,2.3050579928427566e-10,imidazolium,2
1060,3-(cyanomethyl)-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,Cn1cc[n+](CC#N)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.878,0.018,0.0282,0.0004,1559.45,0.74,Cn1cc[n+](CC#N)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.8739306011339536e-10,3.004526117135466e-10,3.0793747188042816e-10,3.229452068196435e-10,3.0581308901546427e-10,3.3384507383255236e-10,2.5066048796259527e-10,2.3044018868957037e-10,imidazolium,2
1061,3-(cyanomethyl)-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,Cn1cc[n+](CC#N)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.012,0.02,0.0242,0.0003,1554.65,0.73,Cn1cc[n+](CC#N)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.8739306011339536e-10,3.004526117135466e-10,3.0802530661746524e-10,3.2269292510882807e-10,3.0581308901546427e-10,3.3360499613347663e-10,2.5094193186938293e-10,2.344661291537782e-10,imidazolium,2
